NEW_CODE,SITE,YEAR,totalArea,density,count
35,12,2011,200,0,0
36,12,1985,200,0,0
36,12,1986,200,0,0
36,12,1987,200,0,0
36,12,1988,200,0,0
36,12,1989,200,0,0
36,12,1990,200,0,0
36,12,1991,200,0,0
36,12,1992,200,0,0
36,12,1993,200,0,0
36,12,1994,200,0,0
36,12,1995,200,0,0
36,12,1996,200,0.01,1
36,12,1997,200,0.02,3
36,12,1998,200,0,0
36,12,1999,200,0,0
36,12,2000,200,0,0
36,12,2001,200,0.01,2
36,12,2002,200,0.01,2
36,12,2003,200,0,0
36,12,2004,200,0,0
36,12,2005,200,0,0
36,12,2006,200,0,0
36,12,2007,200,0,0
36,12,2008,200,0,0
36,12,2009,200,0.01,1
36,12,2010,200,0,0
36,12,2011,200,0.01,1
37,12,1985,200,0,0
37,12,1986,200,0,0
37,12,1987,200,0,0
37,12,1988,200,0,0
37,12,1989,200,0,0
37,12,1990,200,0,0
37,12,1991,200,0,0
37,12,1992,200,0,0
37,12,1993,200,0,0
37,12,1994,200,0,0
37,12,1995,200,0,0
37,12,1996,200,0,0
37,12,1997,200,0,0
37,12,1998,200,0,0
37,12,1999,200,0,0
37,12,2000,200,0.01,1
37,12,2001,200,0,0
37,12,2002,200,0,0
37,12,2003,200,0,0
37,12,2004,200,0,0
37,12,2005,200,0,0
37,12,2006,200,0,0
37,12,2007,200,0,0
37,12,2008,200,0,0
37,12,2009,200,0,0
37,12,2010,200,0,0
37,12,2011,200,0.01,1
38,12,1985,200,0,0
38,12,1986,200,0,0
38,12,1987,200,0,0
38,12,1988,200,0,0
38,12,1989,200,0,0
38,12,1990,200,0,0
38,12,1991,200,0,0
38,12,1992,200,0,0
38,12,1993,200,0,0
38,12,1994,200,0,0
38,12,1995,200,0,0
38,12,1996,200,0,0
38,12,1997,200,0,0
38,12,1998,200,0,0
38,12,1999,200,0,0
38,12,2000,200,0,0
38,12,2001,200,0,0
38,12,2002,200,0,0
38,12,2003,200,0.02,3
38,12,2004,200,0.02,3
38,12,2005,200,0,0
38,12,2006,200,0,0
38,12,2007,200,0,0
38,12,2008,200,0,0
38,12,2009,200,0,0
38,12,2010,200,0.01,1
38,12,2011,200,0.01,1
39,12,1985,200,0,0
39,12,1986,200,0,0
39,12,1987,200,0.01,1
39,12,1988,200,0.01,1
39,12,1989,200,0.01,1
39,12,1990,200,0.02,3
39,12,1991,200,0.02,4
39,12,1992,200,0.03,6
39,12,1993,200,0.01,1
39,12,1994,200,0.02,3
39,12,1995,200,0.01,1
39,12,1996,200,0.01,1
39,12,1997,200,0,0
39,12,1998,200,0,0
39,12,1999,200,0.01,1
39,12,2000,200,0.02,3
39,12,2001,200,0,0
39,12,2002,200,0.01,2
39,12,2003,200,0.01,1
39,12,2004,200,0,0
39,12,2005,200,0,0
39,12,2006,200,0.01,1
39,12,2007,200,0,0
39,12,2008,200,0,0
39,12,2009,200,0.01,2
39,12,2010,200,0.05,9
39,12,2011,200,0.02,4
1,13,1983,40,0.9,36
1,13,1984,40,1.43,57
1,13,1985,40,1.15,46
1,13,1986,40,1.63,65
1,13,1987,40,1.05,42
1,13,1988,40,0.43,17
1,13,1989,40,0.33,13
1,13,1990,40,0.48,19
1,13,1991,40,0.38,15
1,13,1992,40,0.28,11
1,13,1993,40,0.58,23
1,13,1994,40,0.5,20
1,13,1995,40,0.53,21
1,13,1996,24,0.63,15
1,13,1997,24,0.08,2
1,13,1998,24,0.92,22
1,13,1999,24,0.08,2
1,13,2000,24,1.71,41
1,13,2001,24,0,0
1,13,2002,24,0.33,8
1,13,2003,24,0.63,15
1,13,2004,24,1.63,39
1,13,2005,24,1.29,31
1,13,2006,24,0.58,14
1,13,2007,24,0.25,6
1,13,2008,24,0.96,23
1,13,2009,24,0.17,4
1,13,2010,24,0.13,3
1,13,2011,24,0.08,2
2,13,1982,30,0.67,20
2,13,1983,40,0.88,35
2,13,1984,40,0.23,9
2,13,1985,40,0.4,16
2,13,1986,40,0.93,37
2,13,1987,40,1.3,52
2,13,1988,40,2,80
2,13,1989,40,1.95,78
2,13,1990,40,0.6,24
2,13,1991,40,2.95,118
2,13,1992,40,2.15,86
2,13,1993,40,1.75,70
2,13,1994,40,1.7,68
2,13,1995,40,3.95,158
2,13,1996,24,2.96,71
2,13,1997,24,2.54,61
2,13,1998,24,1.67,40
2,13,1999,24,2.88,69
2,13,2000,24,4,96
2,13,2001,24,5.88,141
2,13,2002,24,4.38,105
2,13,2003,24,3.96,95
2,13,2004,24,2.58,62
2,13,2005,24,1.33,32
2,13,2006,24,2.38,57
2,13,2007,24,2.08,50
2,13,2008,24,1.88,45
2,13,2009,24,2.63,63
2,13,2010,24,4,96
2,13,2011,24,8.04,193
3,13,1982,30,1.73,52
3,13,1983,40,2.28,91
3,13,1984,40,2.23,89
3,13,1985,40,2.43,97
3,13,1986,40,1.9,76
3,13,1987,40,2.38,95
3,13,1988,40,3.03,121
3,13,1989,40,2.88,115
3,13,1990,40,1.25,50
3,13,1991,40,3.63,145
3,13,1992,40,1.08,43
3,13,1993,40,3.13,125
3,13,1994,40,3.1,124
3,13,1995,40,2.75,110
3,13,1996,24,3.5,84
3,13,1997,24,2.67,64
3,13,1998,24,3.29,79
3,13,1999,24,3.67,88
3,13,2000,24,3.29,79
3,13,2001,24,4.42,106
3,13,2002,24,3.42,82
3,13,2003,24,3.75,90
3,13,2004,24,2.29,55
3,13,2005,24,2.75,66
3,13,2006,24,3.63,87
3,13,2007,24,3.5,84
3,13,2008,24,1.92,46
3,13,2009,24,1.92,46
3,13,2010,24,2.79,67
3,13,2011,24,4.29,103
4,13,1982,30,1.03,31
4,13,1983,40,1.03,41
4,13,1984,40,1.1,44
4,13,1985,40,2.5,100
4,13,1986,40,0.78,31
4,13,1987,40,0.55,22
4,13,1988,40,0.88,35
4,13,1989,40,1.03,41
4,13,1990,40,0.58,23
4,13,1991,40,1.83,73
4,13,1992,40,1.08,43
4,13,1993,40,1.18,47
4,13,1994,40,1.43,57
4,13,1995,40,1.73,69
4,13,1996,24,1.29,31
4,13,1997,24,1.08,26
4,13,1998,24,0.38,9
4,13,1999,24,1.04,25
4,13,2000,24,1.96,47
4,13,2001,24,0.83,20
4,13,2002,24,1.29,31
4,13,2003,24,1.92,46
4,13,2004,24,1.5,36
4,13,2005,24,1.46,35
4,13,2006,24,2.79,67
4,13,2007,24,3.75,90
4,13,2008,24,2.5,60
4,13,2009,24,2.04,49
4,13,2010,24,2.54,61
4,13,2011,24,3.5,84
5,13,1983,400,0,0
5,13,1984,400,0,0
5,13,1985,720,0,0
5,13,1986,720,0,0
5,13,1987,720,0,0
5,13,1988,720,0,0
5,13,1989,720,0,1
5,13,1990,720,0,0
5,13,1991,720,0,0
5,13,1992,720,0,0
5,13,1993,720,0,1
5,13,1994,720,0,0
5,13,1995,720,0,0
5,13,1996,720,0,0
5,13,1997,720,0,0
5,13,1998,720,0,0
5,13,1999,720,0,0
5,13,2000,720,0,0
5,13,2001,720,0,0
5,13,2002,720,0,0
5,13,2003,720,0,0
5,13,2004,720,0,0
5,13,2005,720,0,0
5,13,2006,720,0,0
5,13,2007,720,0,0
5,13,2008,720,0,0
5,13,2009,720,0,0
5,13,2010,720,0,0
5,13,2011,720,0,0
6,13,1983,400,0,0
6,13,1984,400,0,0
6,13,1985,720,0,0
6,13,1986,720,0,0
6,13,1987,720,0,0
6,13,1988,720,0,0
6,13,1989,720,0,0
6,13,1990,720,0,1
6,13,1991,720,0,0
6,13,1992,720,0,0
6,13,1993,720,0,0
6,13,1994,720,0,0
6,13,1995,720,0,0
6,13,1996,720,0,0
6,13,1997,720,0,0
6,13,1998,720,0,0
6,13,1999,720,0,0
6,13,2000,720,0,0
6,13,2001,720,0,0
6,13,2002,720,0,0
6,13,2003,720,0,0
6,13,2004,720,0,0
6,13,2005,720,0,0
6,13,2006,720,0,0
6,13,2007,720,0,0
6,13,2008,720,0,0
6,13,2009,720,0,0
6,13,2010,720,0,0
6,13,2011,720,0,0
7,13,1983,400,0.04,16
7,13,1984,400,0.01,5
7,13,1985,720,0.04,26
7,13,1986,720,0.02,15
7,13,1987,720,0.03,25
7,13,1988,720,0.05,34
7,13,1989,720,0.05,33
7,13,1990,720,0.03,24
7,13,1991,720,0.03,23
7,13,1992,720,0.04,31
7,13,1993,720,0.04,27
7,13,1994,720,0.03,18
7,13,1995,720,0.01,6
7,13,1996,720,0.03,19
7,13,1997,720,0.02,17
7,13,1998,720,0.01,7
7,13,1999,720,0.01,4
7,13,2000,720,0,0
7,13,2001,720,0,3
7,13,2002,720,0,2
7,13,2003,720,0,1
7,13,2004,720,0,0
7,13,2005,720,0,0
7,13,2006,720,0,0
7,13,2007,720,0,0
7,13,2008,720,0.01,4
7,13,2009,720,0,2
7,13,2010,720,0,2
7,13,2011,720,0,0
8,13,1982,30,0.33,10
8,13,1983,40,0.2,8
8,13,1984,40,0.45,18
8,13,1985,40,1.1,44
8,13,1986,40,1.23,49
8,13,1987,40,2.13,85
8,13,1988,40,2.3,92
8,13,1989,40,1.28,51
8,13,1990,40,1.05,42
8,13,1991,40,0.05,2
8,13,1992,40,0.65,26
8,13,1993,40,1.13,45
8,13,1994,40,1.3,52
8,13,1995,40,1.95,78
8,13,1996,24,1.21,29
8,13,1997,24,2,48
8,13,1998,24,1.08,26
8,13,1999,24,3.25,78
8,13,2000,24,2.63,63
8,13,2001,24,3.29,79
8,13,2002,24,2.04,49
8,13,2003,24,1.17,28
8,13,2004,24,1.46,35
8,13,2005,24,0.33,8
8,13,2006,24,0.5,12
8,13,2007,24,0.29,7
8,13,2008,24,0.29,7
8,13,2009,24,0.21,5
8,13,2010,24,0.04,1
8,13,2011,24,0.08,2
9,13,1982,30,0.2,6
9,13,1983,40,0.3,12
9,13,1984,40,0.15,6
9,13,1985,40,0,0
9,13,1986,40,0,0
9,13,1987,40,0.53,21
9,13,1988,40,0.38,15
9,13,1989,40,0.45,18
9,13,1990,40,0.4,16
9,13,1991,40,0.13,5
9,13,1992,40,0.33,13
9,13,1993,40,0.48,19
9,13,1994,40,0.38,15
9,13,1995,40,0.23,9
9,13,1996,24,0,0
9,13,1997,24,0.13,3
9,13,1998,24,0.08,2
9,13,1999,24,0.54,13
9,13,2000,24,1.46,35
9,13,2001,24,0.13,3
9,13,2002,24,0,0
9,13,2003,24,0.29,7
9,13,2004,24,0.13,3
9,13,2005,24,2.17,52
9,13,2006,24,2.5,60
9,13,2007,24,2.5,60
9,13,2008,24,2.08,50
9,13,2009,24,6.54,157
9,13,2010,24,20.58,494
9,13,2011,24,12.63,303
10,13,1982,30,0,0
10,13,1983,40,0.03,1
10,13,1984,40,0,0
10,13,1985,40,0,0
10,13,1986,40,0,0
10,13,1987,40,0,0
10,13,1988,40,0,0
10,13,1989,40,0.03,1
10,13,1990,40,0.03,1
10,13,1991,40,0,0
10,13,1992,40,0,0
10,13,1993,40,0,0
10,13,1994,40,0,0
10,13,1995,40,0,0
10,13,1996,24,0,0
10,13,1997,24,0,0
10,13,1998,24,0,0
10,13,1999,24,0,0
10,13,2000,24,0.04,1
10,13,2001,24,0,0
10,13,2002,24,0,0
10,13,2003,24,0.08,2
10,13,2004,24,0,0
10,13,2005,24,0.04,1
10,13,2006,24,0.13,3
10,13,2007,24,0,0
10,13,2008,24,0.04,1
10,13,2009,24,0,0
10,13,2010,24,0.04,1
10,13,2011,24,0,0
11,13,1982,30,0,0
11,13,1983,40,0,0
11,13,1984,40,0.03,1
11,13,1985,40,0,0
11,13,1986,40,0,0
11,13,1987,40,0.03,1
11,13,1988,40,0,0
11,13,1989,40,0,0
11,13,1990,40,0,0
11,13,1991,40,0,0
11,13,1992,40,0,0
11,13,1993,40,0,0
11,13,1994,40,0,0
11,13,1995,40,0.08,3
11,13,1996,24,0.17,4
